reviews.rating,reviews,cleaned_reviews,label
5.0,"I've used Carmex ever since I moved to this arid climate and spent a weekend at a friend's house that lived off the beaten path. By Sunday my lips were parched and I was miserable. We went to a local store and I lucked upon a shiny tub of golden lip relief. I keep 6-8 of them in the house, a couple in my truck, and a couple more on my desk. AZ desert no match for my faithful tub of Carmex!",ive used carmex ever since i moved to this arid climate and spent a weekend at a friends house that lived off the beaten path by sunday my lips were parched and i was miserable we went to a local store and i lucked upon a shiny tub of golden lip relief i keep of them in the house a couple in my truck and a couple more on my desk az desert no match for my faithful tub of carmex,1
5.0,"I buy this every time I need something for my lips. Its the best I even buy some for back up, to have some put back just in case. I don't use anything else. I definitely recommend it to my friends and every one. Its good for everything if I have dry cracked lips or chapped lips. Anything its my go to saver! I love it. Nothing else compares! best ever!",i buy this every time i need something for my lips its the best i even buy some for back up to have some put back just in case i dont use anything else i definitely recommend it to my friends and every one its good for everything if i have dry cracked lips or chapped lips anything its my go to saver i love it nothing else compares best ever,1
5.0,"I've been using this product for umpteen years now. My family is prone to getting cold sores (I've been getting them since 1st grade,I'm now 34) i only trust this product as all the other stuff out there is way to expensive and doesn't work.carmex is fantastic and works in a very short time.. i use every product on the line now.i love it! Terrific results!",ive been using this product for umpteen years now my family is prone to getting cold sores ive been getting them since st gradeim now i only trust this product as all the other stuff out there is way to expensive and doesnt workcarmex is fantastic and works in a very short time i use every product on the line nowi love it terrific results,1
5.0,"Be it a high end lip balm, round ball ones or anyother that has been on the market for long Carmex by far works the best than any other. I also noticed that it doesnt chap my lips if I stop using the product. I am not addicted to this mild but beautifully scemted charm . Thankyou for pampering me Carmex ! It worked when nothing else did",be it a high end lip balm round ball ones or anyother that has been on the market for long carmex by far works the best than any other i also noticed that it doesnt chap my lips if i stop using the product i am not addicted to this mild but beautifully scemted charm thankyou for pampering me carmex it worked when nothing else did,1
5.0,"I keep the jar next to my bed, it s my favorite thing I have found for my lips. It stays on all night, and I wake up with soft lips. I like the light scent, the way it feels. It works so well. This is also one of the best things in winter time. Nothing else works as well!! It is cheap, bit NOT cheaply made. Budget friendly fantasticness! My favorite nighttime product",i keep the jar next to my bed it s my favorite thing i have found for my lips it stays on all night and i wake up with soft lips i like the light scent the way it feels it works so well this is also one of the best things in winter time nothing else works as well it is cheap bit not cheaply made budget friendly fantasticness my favorite nighttime product,1
5.0,I love this product. My family has been using this product for years and every time I see a jar it brings back old memories from when I was a child. I love that they have not veered from being their original self and are still a brand my family trust to this day. Great product and you can always count on it to help protect your pucker. This oldie is not only a goodie but a must have!,i love this product my family has been using this product for years and every time i see a jar it brings back old memories from when i was a child i love that they have not veered from being their original self and are still a brand my family trust to this day great product and you can always count on it to help protect your pucker this oldie is not only a goodie but a must have,1
5.0,"I have been using Carmex for over ten years and I am lost without it. There is two jars in my purse, one in my car and one in my desk drawer at all times. I have not had a cold sore, chapped lips or flaky lips from the sun in these ten years. People talk about their daily exercising, well my daily care includes a dip for my lips (Carmex). Daily Care",i have been using carmex for over ten years and i am lost without it there is two jars in my purse one in my car and one in my desk drawer at all times i have not had a cold sore chapped lips or flaky lips from the sun in these ten years people talk about their daily exercising well my daily care includes a dip for my lips carmex daily care,1
1.0,"Maybe more a question then the review. I have been using original Carmex for years. Recently I bought 2 pots of it and I was shocked, as my beloved salve seem different. Smell texture and feel is rather questionable. This is a lot 14996. Please tell me you have not change the formula!!! What happened",maybe more a question then the review i have been using original carmex for years recently i bought pots of it and i was shocked as my beloved salve seem different smell texture and feel is rather questionable this is a lot please tell me you have not change the formula what happened,0
5.0,"I'm a girl that adores her Chap Stick, though my trusty sidekick did nothing to fight off my extremely chapped lips that I had last week. I bought a jar of Carmex and with only a few applications, my very dry lips were back to normal in 24 hours!! Thank you :) Lifesaver!",im a girl that adores her chap stick though my trusty sidekick did nothing to fight off my extremely chapped lips that i had last week i bought a jar of carmex and with only a few applications my very dry lips were back to normal in hours thank you lifesaver,1
5.0,"I always buy at least 4 jars of Carmex to have on hand, 3 are at home and 1 is in my purse at all times. Winter weather is fast approaching and I have severe dry lips and usually get a cold sore at some point and Carmex softens and protects my lips throughout the winter months. Very reliable and trustworthy to get the protection done. Healing power!",i always buy at least jars of carmex to have on hand are at home and is in my purse at all times winter weather is fast approaching and i have severe dry lips and usually get a cold sore at some point and carmex softens and protects my lips throughout the winter months very reliable and trustworthy to get the protection done healing power,1
5.0,I've used this Carmex in the original jar for as long as I can remember. My mom started us on it when we were little and to this day it is still my go to for chapped or dry lips and just a good moisturizer over all and I love the menthol. There is nothing else like it. I have one in my truck and one on my nightstand at all times. My favorite of all!,ive used this carmex in the original jar for as long as i can remember my mom started us on it when we were little and to this day it is still my go to for chapped or dry lips and just a good moisturizer over all and i love the menthol there is nothing else like it i have one in my truck and one on my nightstand at all times my favorite of all,1
5.0,"As soon as a cold snap occurs, it time to buy jars of Carmex, leave it in bathroom, kitchen and bedroom. This way you have access to it, all the time. The climate gets very dry - and zaps your lips. For me, Carmex is never out of reach - the best product to keep your lips from chapping especially when shoveling in cold winter months. When the cold winds blow.........",as soon as a cold snap occurs it time to buy jars of carmex leave it in bathroom kitchen and bedroom this way you have access to it all the time the climate gets very dry and zaps your lips for me carmex is never out of reach the best product to keep your lips from chapping especially when shoveling in cold winter months when the cold winds blow,1
5.0,I have bought so many of these in the past years..Having a son in the military this was a life saver for when he was in Iraq and Afgahanintan...He was my oldest and then my middle son uses this daily and has started his daughter to use it and my yougest uses this also...and of course I do too....thanks for having such a great product The Lip Helper,i have bought so many of these in the past yearshaving a son in the military this was a life saver for when he was in iraq and afgahanintanhe was my oldest and then my middle son uses this daily and has started his daughter to use it and my yougest uses this alsoand of course i do toothanks for having such a great product the lip helper,1
5.0,This original Carmex has been around since I was a child. I remember I used to get painful chapped lips from playing outside during the winter when I was little and my Mom would always use this product to help heal/soothe my lips. It is a product that has stood the test of time and is still available today and for that I am thankful. Always Reliable,this original carmex has been around since i was a child i remember i used to get painful chapped lips from playing outside during the winter when i was little and my mom would always use this product to help healsoothe my lips it is a product that has stood the test of time and is still available today and for that i am thankful always reliable,1
5.0,I have been using this for years. My lips are always very soft and this is the only lip care item that prevents fever blisters for me. My 9 year old daughter swears by it too. I buy 10 at a time to make sure we always have plenty on hand. I have bought more expensive products and always come back to my CARMEX. I love this stuff!!! Best Lip Balm Ever!,i have been using this for years my lips are always very soft and this is the only lip care item that prevents fever blisters for me my year old daughter swears by it too i buy at a time to make sure we always have plenty on hand i have bought more expensive products and always come back to my carmex i love this stuff best lip balm ever,1
5.0,"I have been using Carmex in the small glass jar (I believe it is plastic now) for many many years!!!! I have always loved the distinctive smell of Carmex and the tingle when I piut it on. The jar may seem tiny, but it lasts for a long time. I have Carmex by my bed and in my purse and I have even tried Carmex lotion and love it too! Still use after all these years",i have been using carmex in the small glass jar i believe it is plastic now for many many years i have always loved the distinctive smell of carmex and the tingle when i piut it on the jar may seem tiny but it lasts for a long time i have carmex by my bed and in my purse and i have even tried carmex lotion and love it too still use after all these years,1
5.0,How can you go without using the Carmex in the original yellow jar. I use Carmex all day long. A preserver for my lips 365 days a year. Even my Dentist keeps the jar in the drawer for patients to keep moist lips. I drive every other week to Atlanta and the Carmex is always with me. A life saver and preserver for me and my family. Life saver!,how can you go without using the carmex in the original yellow jar i use carmex all day long a preserver for my lips days a year even my dentist keeps the jar in the drawer for patients to keep moist lips i drive every other week to atlanta and the carmex is always with me a life saver and preserver for me and my family life saver,1
5.0,I was 17 when I first started to use it. I went to visit my granny and got a really bad cold sore. She got carmex for me and the cold sore was gone in three days. I have been using it ever since and I'm 45 now. 28 Year's,i was when i first started to use it i went to visit my granny and got a really bad cold sore she got carmex for me and the cold sore was gone in three days i have been using it ever since and im now years,1
5.0,Happy Happy,happy happy,1
5.0,I love the jar becuase I love touching my lips and I love the idea of being able to control the amount of Carmax you want on your finger. The Jar is also most ideal when wanting to share with friends and family as you don't have to worry about their lips touching your stick. Each person gets their own individual amount. The Jar is the best! ALSO if you happen to get a cold sore you don't have to scrape of the top layer on the stick wasting product as to prevent the cold sore from coming back and spreading. Using a jar keeps your lips from wasting product. Love the Jar,i love the jar becuase i love touching my lips and i love the idea of being able to control the amount of carmax you want on your finger the jar is also most ideal when wanting to share with friends and family as you dont have to worry about their lips touching your stick each person gets their own individual amount the jar is the best also if you happen to get a cold sore you dont have to scrape of the top layer on the stick wasting product as to prevent the cold sore from coming back and spreading using a jar keeps your lips from wasting product love the jar,1
5.0,"Having cold sores has to be one of the worst and discomforting things ever, when I first tried Carmex, I immediately felt relief. Really it's indescribable how awesome Carmex is. I have used pretty much every other line of Chapstick or any lip reliever in the market l, but none have come close to Carmex. Since I started using Carmex, that's all I use. I keep two in my purse and I keep at home as well. My lips are finally kissable! Thanks to Carmex! Thank you for such an amazing product. God bless you guys for helping so many. Thank God for Carmex",having cold sores has to be one of the worst and discomforting things ever when i first tried carmex i immediately felt relief really its indescribable how awesome carmex is i have used pretty much every other line of chapstick or any lip reliever in the market l but none have come close to carmex since i started using carmex thats all i use i keep two in my purse and i keep at home as well my lips are finally kissable thanks to carmex thank you for such an amazing product god bless you guys for helping so many thank god for carmex,1
5.0,"I use to suffer from very dry, cracked lips year round for years! I have tried Every brand on the market, websites. By chance I saw this product gave it a try-WOW! I've used this every day/night for the past 10 yrs., the pain, discomfort is a non issue! !! It keeps my lips hydrated, no chance for cold sores, my lips are ready each day!! Thank you so very much for this Awesome product, I've shared these as stocking suffers for all my friends and family! The cost is so reasonable also!! Thank you again-from happy lips in Cuyahoga falls, Ohio! !! The Only Lip Care You Will Ever Need!!!",i use to suffer from very dry cracked lips year round for years i have tried every brand on the market websites by chance i saw this product gave it a trywow ive used this every daynight for the past yrs the pain discomfort is a non issue it keeps my lips hydrated no chance for cold sores my lips are ready each day thank you so very much for this awesome product ive shared these as stocking suffers for all my friends and family the cost is so reasonable also thank you againfrom happy lips in cuyahoga falls ohio the only lip care you will ever need,1
4.0,"I use this product particularily in the cold winter months, and it does a great job of protecting my lips from the weather. I put this Thick gel (a little goes a long way!) Under lipcolor during the day, generously on my lips as a conditioning treatment during the night, and on the skin Near my nose when I'm sick that gets dried and irritated from blowing my nose. This product works and is a budget-friendly staple For anyone's makeup collection. My only complaint is I'm not a fan of the smell, in the future would love a less stinky/medicated scent Prevents and Treats Dry, Chapped Skin",i use this product particularily in the cold winter months and it does a great job of protecting my lips from the weather i put this thick gel a little goes a long way under lipcolor during the day generously on my lips as a conditioning treatment during the night and on the skin near my nose when im sick that gets dried and irritated from blowing my nose this product works and is a budgetfriendly staple for anyones makeup collection my only complaint is im not a fan of the smell in the future would love a less stinkymedicated scent prevents and treats dry chapped skin,1
5.0,"I usually always buy Carmex when it comes to lip balm and the original jar is one of my go-to Carmex products. I do love the cherry and tubes but the jar is very convenient to have around, and less likely to lose! It lasts forever as well! I apply it every day, multiple times a day and it still looks like I haven't made a dent in the product after a month! It keeps my lips moisturizer for hours and doesn't leave a greasy residue or doesn't feel sticky like other lip balms do. highly recommend this to keep at your desk for work or in your purse! Nothing wrong with original!",i usually always buy carmex when it comes to lip balm and the original jar is one of my goto carmex products i do love the cherry and tubes but the jar is very convenient to have around and less likely to lose it lasts forever as well i apply it every day multiple times a day and it still looks like i havent made a dent in the product after a month it keeps my lips moisturizer for hours and doesnt leave a greasy residue or doesnt feel sticky like other lip balms do highly recommend this to keep at your desk for work or in your purse nothing wrong with original,1
5.0,"I know people claim that Carmex is addictive, and I know that you claim it's not. Either way, I love it. I slather virtually half of my face with it prior to bed each night (I don't wear it during the day, because I don't like feeling the least bit greasy). Anyway, I just wanted to tell you that I love Carmex. I once forgot to bring my Carmex with me on business trip, and I was stuck buying an over-priced ChapStick in a hotel lobby. And boy, is that stuff junk. It felt like I was spreading old cheese on my lips. This is an any day must have. Addictive must have.",i know people claim that carmex is addictive and i know that you claim its not either way i love it i slather virtually half of my face with it prior to bed each night i dont wear it during the day because i dont like feeling the least bit greasy anyway i just wanted to tell you that i love carmex i once forgot to bring my carmex with me on business trip and i was stuck buying an overpriced chapstick in a hotel lobby and boy is that stuff junk it felt like i was spreading old cheese on my lips this is an any day must have addictive must have,1
5.0,Are used to lick my lips causing them to become extremely dry with a dark ring around my mouth and my lips peeling . My cousin suggested that I try Carmax this has been years ago . I now carry Comex everyplace I go it's in my car in my purse beside my bed I can't be without it it has become my best friend my lips are no longer dry sore or cracking I would recommend this product to everyone my 15-year-old nephew man uses it because he was experiencing the same problems I had it he no longer has that problem thank you Dry sore lips Best friend,are used to lick my lips causing them to become extremely dry with a dark ring around my mouth and my lips peeling my cousin suggested that i try carmax this has been years ago i now carry comex everyplace i go its in my car in my purse beside my bed i cant be without it it has become my best friend my lips are no longer dry sore or cracking i would recommend this product to everyone my yearold nephew man uses it because he was experiencing the same problems i had it he no longer has that problem thank you dry sore lips best friend,1
5.0,"I can't even tell you how many years I have been using the Carmex tub, but I will never use anything else. I LOVE CARMEX!!!!!!!! I am totally addicted to it and my lips are always so soft. I put it on every night before bed and my lips are good the whole day. I have tried so many different products for chapped lips and this is by far the absolute best product on the market!!!!!! The price and quality of the product are incredible. The other ones out there don't work and cost too much money. Keep it up guys, I love you!!!!!!! Best stuff EVER!!!!!!",i cant even tell you how many years i have been using the carmex tub but i will never use anything else i love carmex i am totally addicted to it and my lips are always so soft i put it on every night before bed and my lips are good the whole day i have tried so many different products for chapped lips and this is by far the absolute best product on the market the price and quality of the product are incredible the other ones out there dont work and cost too much money keep it up guys i love you best stuff ever,1
5.0,"I have been using Carmex in it's familiar pot since high school. I remember it like yesterday. The girls gathered in the ladies room between classes to gossip, giggle, brush our hair and put on Carmex to soften our lips. We had to be ready just in case the cute boy we crushed on spoke to us. We wouldn't be kissing in class, but, we followed the ritual so our lips would be perfect. I still love the feeling of it on my lips and taking that 1st inhale, that makes your lips tingle and your thoughts travel to a sweet memory. Carmex- It made your first kiss perfect",i have been using carmex in its familiar pot since high school i remember it like yesterday the girls gathered in the ladies room between classes to gossip giggle brush our hair and put on carmex to soften our lips we had to be ready just in case the cute boy we crushed on spoke to us we wouldnt be kissing in class but we followed the ritual so our lips would be perfect i still love the feeling of it on my lips and taking that st inhale that makes your lips tingle and your thoughts travel to a sweet memory carmex it made your first kiss perfect,1
5.0,"I love keeping a jar at home for use before bed or if I need it during the night. I also keep a jar for each of my kids especially during the winter, when lips get chapped the most. They lick their lips and cause that ring around the mouth that this product helps get rid of fast. They keep theirs by their beds in case they need it during night also. I like the how smooth it is and the scent is also very pleasant! My kids like the smell of it especially when having a cold, it seems to help them clear their nose better. great for in night stand",i love keeping a jar at home for use before bed or if i need it during the night i also keep a jar for each of my kids especially during the winter when lips get chapped the most they lick their lips and cause that ring around the mouth that this product helps get rid of fast they keep theirs by their beds in case they need it during night also i like the how smooth it is and the scent is also very pleasant my kids like the smell of it especially when having a cold it seems to help them clear their nose better great for in night stand,1
5.0,"I remember back when I was a small child, my father would always be on my case about putting Carmex on my lips because they were always so sore and chapped. Of course a 7 year old wouldn't care... Until the winter came. My lips were so chapped and I started getting cold sores all over my mouth. So I finally listened to my dad about putting Carmex on my lips. Ever since I started , I never stopped. Carmex Is such an amazing product ! My lips have never again got crusty and I haven't had a sore since elementary school. Awesome Product!",i remember back when i was a small child my father would always be on my case about putting carmex on my lips because they were always so sore and chapped of course a year old wouldnt care until the winter came my lips were so chapped and i started getting cold sores all over my mouth so i finally listened to my dad about putting carmex on my lips ever since i started i never stopped carmex is such an amazing product my lips have never again got crusty and i havent had a sore since elementary school awesome product,1
5.0,"I began using Carmex in high school. I had really bad acne and started an acne treatment that really dried my face and lips out. The dermatologist told me to use Carmex. I am now 50 years old and I still use it. I have to put it on in the morning after applying my makeup, and reapply several times throughout the day. Then after I have removed my makeup for the night and right before I go to bed, I reapply. I cannot go to sleep without it. My husband uses it almost as much as I do. Excellent product. Thank you. THE Best Lip Balm",i began using carmex in high school i had really bad acne and started an acne treatment that really dried my face and lips out the dermatologist told me to use carmex i am now years old and i still use it i have to put it on in the morning after applying my makeup and reapply several times throughout the day then after i have removed my makeup for the night and right before i go to bed i reapply i cannot go to sleep without it my husband uses it almost as much as i do excellent product thank you the best lip balm,1
5.0,"When I open a jar of Carmex. I can't wait for the cooling smell it has. Soft as butter, goes on like silk. Protects my lips from wind, rain, and sun. I wear it to sleep to keep my lips moist and supple. I even use it in my nose when the house is dry to keep it loose and soft. I think Carmex is the best on the market. Low in price, high in quality. I've used it for many years. When my kids were little I would use it for cold sores and chapped lips and cheeks. Keep up the excellent work. Sincerely Tina d Utecht I can't wait for the smell of the jar.",when i open a jar of carmex i cant wait for the cooling smell it has soft as butter goes on like silk protects my lips from wind rain and sun i wear it to sleep to keep my lips moist and supple i even use it in my nose when the house is dry to keep it loose and soft i think carmex is the best on the market low in price high in quality ive used it for many years when my kids were little i would use it for cold sores and chapped lips and cheeks keep up the excellent work sincerely tina d utecht i cant wait for the smell of the jar,1
5.0,"I've been using the pot Carmex since the 70's! I have loved it all these years! Back in the day anyone we were with would say, can I use your Carmex It was the only lip protection referred to. Someone always had Carmex on them. After all these years, the pot Carmex has not lost it's fabulous-ness. There's just something about applying Carmex to your lips with your finger. Try it to see how smooth it glides on to all the right places for instant relief, and a healthy little shine to your lips. Old School",ive been using the pot carmex since the s i have loved it all these years back in the day anyone we were with would say can i use your carmex it was the only lip protection referred to someone always had carmex on them after all these years the pot carmex has not lost its fabulousness theres just something about applying carmex to your lips with your finger try it to see how smooth it glides on to all the right places for instant relief and a healthy little shine to your lips old school,1
5.0,"I have been using carmex for over 5 years because I get cold sores every year and I have used nexcare and abreava and those are way expensive too,and I noticed that those take a week for your cold sore to hear and so I tried the carmex and it's like gone in a day. I actually got a cold sore yesterday 8/31 and it's gone today. I told my daughter about it a while back because she had a sore and she even used it. I even recommend it to a lady at the store but I don't think she took my word for it. cold sores",i have been using carmex for over years because i get cold sores every year and i have used nexcare and abreava and those are way expensive tooand i noticed that those take a week for your cold sore to hear and so i tried the carmex and its like gone in a day i actually got a cold sore yesterday and its gone today i told my daughter about it a while back because she had a sore and she even used it i even recommend it to a lady at the store but i dont think she took my word for it cold sores,1
5.0,"So, I bought my first Carmex three years ago I think, because I saw a friend had it. I just love it. I use it when I wake up, during the day when needed and before I go to bed. My lips haven't been dry in THREE YEARS!! How amazing isn't that I have used one of this jar, and I am halfway through the second one, so one and a half jar in three years - amazing. I also got the cherry one recently and I love the scent of it. Ah, this product is just perfect and I really recommend it to everyone! PERFECT!!",so i bought my first carmex three years ago i think because i saw a friend had it i just love it i use it when i wake up during the day when needed and before i go to bed my lips havent been dry in three years how amazing isnt that i have used one of this jar and i am halfway through the second one so one and a half jar in three years amazing i also got the cherry one recently and i love the scent of it ah this product is just perfect and i really recommend it to everyone perfect,1
5.0,I have been using this particular Carmex product for several years. The Original lip balm jar has been a staple in my purse and in my 4 kids Christmas stockings every year for the past several years. Three of my kids are grown and they still want Carmex for Christmas. I give them several jars so they have it all year! This product keeps lips from chapping in the Minnesota cold and also from the Arkansas heat! ( I have lived several years in both states) I love this product so much! Awesome product in the cold or in the heat,i have been using this particular carmex product for several years the original lip balm jar has been a staple in my purse and in my kids christmas stockings every year for the past several years three of my kids are grown and they still want carmex for christmas i give them several jars so they have it all year this product keeps lips from chapping in the minnesota cold and also from the arkansas heat i have lived several years in both states i love this product so much awesome product in the cold or in the heat,1
5.0,"the name says it all... the original that started all of this CARMEX CRAZE!!! i don't know about all of you, but i graduated in 1997 CARMEX has been going strong for years, even since i was in school LOL love it can't live without it. ALSO, all the other CARMEX products flavors are TOTALLY AMAZING! i just figured i would go with the original because it is the single product that started these amazing products (that actually do their job do it properly) thank you CARMEX the original",the name says it all the original that started all of this carmex craze i dont know about all of you but i graduated in carmex has been going strong for years even since i was in school lol love it cant live without it also all the other carmex products flavors are totally amazing i just figured i would go with the original because it is the single product that started these amazing products that actually do their job do it properly thank you carmex the original,1
5.0,"If you never tried it, it's time for you to do it. Keep your lips moist and healthy the best thing of the world",if you never tried it its time for you to do it keep your lips moist and healthy the best thing of the world,1
5.0,"I'm going to do a review on the 1st product made by Carmex, because this one is the first one I have ever tried. It's what got me hooked on this Lip Balm where it all started. I tried this product when I was 12 years old, my lips were so chapped that it was so painful and red. As soon as my aunt and uncle purchased it for me, it stopped my pain right away and within a couple of days, it was gone. I have never had a problem with this product and as of today I still carry Carmex in my purse. A+ for this product made by Carmex and it's affordable. Thank you for making my life easier. Your 1 Fan Lia Anderson, from Flint, Mi Original Carmex Design",im going to do a review on the st product made by carmex because this one is the first one i have ever tried its what got me hooked on this lip balm where it all started i tried this product when i was years old my lips were so chapped that it was so painful and red as soon as my aunt and uncle purchased it for me it stopped my pain right away and within a couple of days it was gone i have never had a problem with this product and as of today i still carry carmex in my purse a for this product made by carmex and its affordable thank you for making my life easier your fan lia anderson from flint mi original carmex design,1
5.0,I grew up in a skating rink! That means I had multiple mothers and fathers watching out and over us! It also means I had multiple grandmothers that were willing to share their knowledge. This product is part of their knowledge! 30 years later and I am still using this product religiously. I keep it in my pocket. I keep it in my hunting backpack. I keep it in my truck console. I keep it on the nightstand! I mean this product is within reach 24/7! Not only does it help with crack and chapped lips. It also helps with cold sores! I now share my knowledge and love for this product every chance I get! Great great product! Best stuff on earth,i grew up in a skating rink that means i had multiple mothers and fathers watching out and over us it also means i had multiple grandmothers that were willing to share their knowledge this product is part of their knowledge years later and i am still using this product religiously i keep it in my pocket i keep it in my hunting backpack i keep it in my truck console i keep it on the nightstand i mean this product is within reach not only does it help with crack and chapped lips it also helps with cold sores i now share my knowledge and love for this product every chance i get great great product best stuff on earth,1
5.0,"I've been using Carmex for the past two years. This product keeps your lips moist and smooth. I got to say that before I started using Carmex I normally used to get cold sores and other cold sore products did not help at all. I tried all of them, like Abreva and spent so much money on products like that and my cold sores took a long time to heal or got worse. My friend told me about Carmex, so I tried Carmex when I had the sores and I it was amazing how my sore was diminishing and was gone so quickly. I always keep Carmex in my bag, dresser, in my car. Definitely would recommend this product to friends and family. Great Lip Balm",ive been using carmex for the past two years this product keeps your lips moist and smooth i got to say that before i started using carmex i normally used to get cold sores and other cold sore products did not help at all i tried all of them like abreva and spent so much money on products like that and my cold sores took a long time to heal or got worse my friend told me about carmex so i tried carmex when i had the sores and i it was amazing how my sore was diminishing and was gone so quickly i always keep carmex in my bag dresser in my car definitely would recommend this product to friends and family great lip balm,1
5.0,"I am prone to severe chapped lips. If I don't use chap stick every day my lips dry out to the point that they crack and bleed. Unlike most chap sticks which work for a few hours then need to be reapplied (every 2 or 3 hours) the Carmex jar is long lasting. I can put it on twice a day (before work and before bed) and my lips are fine sometimes I can even get do fine using it just once a day if the weather isn't harsh. If its really cold or dry I still only need to use chap stick mid-day once when I use the carmex morning and night, which is a vast improvement. I love it. Added bonus the jar is my favorite color. great product",i am prone to severe chapped lips if i dont use chap stick every day my lips dry out to the point that they crack and bleed unlike most chap sticks which work for a few hours then need to be reapplied every or hours the carmex jar is long lasting i can put it on twice a day before work and before bed and my lips are fine sometimes i can even get do fine using it just once a day if the weather isnt harsh if its really cold or dry i still only need to use chap stick midday once when i use the carmex morning and night which is a vast improvement i love it added bonus the jar is my favorite color great product,1
5.0,"I bought my carmex jar about a month or so ago because I live in Georgia and it's so easy to get dry lips with this hot, dry weather! So, I decided to try it out! After one week my boyfriend and I both noticed changes and my lips are so soft now! He however doesn't like carmex do to the oily feeling and the taste to him is rather undelightful. However one day I left my jar in the car by accident and when I came back it was melted! The hear from outside actually fully melted it! But after bringing it inside it came right back to life and have had no problems with it. I was rather happy about that! Smooth soft lips!",i bought my carmex jar about a month or so ago because i live in georgia and its so easy to get dry lips with this hot dry weather so i decided to try it out after one week my boyfriend and i both noticed changes and my lips are so soft now he however doesnt like carmex do to the oily feeling and the taste to him is rather undelightful however one day i left my jar in the car by accident and when i came back it was melted the hear from outside actually fully melted it but after bringing it inside it came right back to life and have had no problems with it i was rather happy about that smooth soft lips,1
5.0,"I've tried countless lip care products from countless brands across different price points, and nothing beats the Carmex Original Jar. It instantly soothes dry lips and regular application helps keep your lips looking and feeling great. This formulation is great to use year-round as it's emollient both in colder and hotter weather. Do yourself a favor and apply as liberally and as often as possible. You won't regret it. The ultimate lip care product.",ive tried countless lip care products from countless brands across different price points and nothing beats the carmex original jar it instantly soothes dry lips and regular application helps keep your lips looking and feeling great this formulation is great to use yearround as its emollient both in colder and hotter weather do yourself a favor and apply as liberally and as often as possible you wont regret it the ultimate lip care product,1
5.0,"I just brought this Carmex Lip balm because my lips are VERY Chapped and DRY and I LOVE it and it's cute little container that I can store pretty much anywhere.I have never used a lip balm as much as this one and have only had it for 2 days and I have already seen a improvement in my lip moisture and no other lip balm has shown that much improvement for me so soon.And I have stocked up and brought like 10 more to last me for a month I hope,but I might need more.But I like how it feels minty or refreshing on my lips.So I plan on sticking with your product because it's perfect for me :). The Best and ADDICTING",i just brought this carmex lip balm because my lips are very chapped and dry and i love it and its cute little container that i can store pretty much anywherei have never used a lip balm as much as this one and have only had it for days and i have already seen a improvement in my lip moisture and no other lip balm has shown that much improvement for me so soonand i have stocked up and brought like more to last me for a month i hopebut i might need morebut i like how it feels minty or refreshing on my lipsso i plan on sticking with your product because its perfect for me the best and addicting,1
5.0,I have used carmex for many years but for a while i had forgot about it and it got pushed to the back of a draw. however recently i found it and remembered how moisturising it is on the lips and that great tingly minty feeling the balm gives you. i always have dry chapped lips but using carmex has allowed my lips to heal and make them feel soft. now i could not live with out it i have a jar in all of my bags and around my house and apply it multiple times a day and before bed i apply a generous amount to work as a lip mask over night to give me luscious lips in the morning. Amazing lip product,i have used carmex for many years but for a while i had forgot about it and it got pushed to the back of a draw however recently i found it and remembered how moisturising it is on the lips and that great tingly minty feeling the balm gives you i always have dry chapped lips but using carmex has allowed my lips to heal and make them feel soft now i could not live with out it i have a jar in all of my bags and around my house and apply it multiple times a day and before bed i apply a generous amount to work as a lip mask over night to give me luscious lips in the morning amazing lip product,1
5.0,"I am a lifelong Carmex user. Not only does it keep my lips from drying and cracking during the searing summer months and frigid winter months, but when I used to play in the marching band, it was an indispensable tool I would never go without. Playing a wind instrument in extreme weather conditions can be murder on your lips but Carmex's invigorating healing power kept my lips fresh, safe, and protected - even under the most punishing conditions. It doesn't wear off easily like some other brands and you can actually feel it healing your lips immediately.This stuff works miracles! Invigorating healing power",i am a lifelong carmex user not only does it keep my lips from drying and cracking during the searing summer months and frigid winter months but when i used to play in the marching band it was an indispensable tool i would never go without playing a wind instrument in extreme weather conditions can be murder on your lips but carmexs invigorating healing power kept my lips fresh safe and protected even under the most punishing conditions it doesnt wear off easily like some other brands and you can actually feel it healing your lips immediatelythis stuff works miracles invigorating healing power,1
5.0,"I've used this product in the pot for over 20 yrs til it came out in a tube, I've used the tube ever since. I've tried everything on the market and nothing works like it does. I still don't like the smell or flavor but I'm hooked. I've tried the cherry and didn't care for it at all. Have you every thought about vanilla or mint in the tube Because I find the vanilla in the stick to be the right smell/flavor but I don't like the texture and it doesn't last like the original on your lips. Thank you I have tube all over my house and everywhere I go. If not I have to stop and buy some. Best product out there",ive used this product in the pot for over yrs til it came out in a tube ive used the tube ever since ive tried everything on the market and nothing works like it does i still dont like the smell or flavor but im hooked ive tried the cherry and didnt care for it at all have you every thought about vanilla or mint in the tube because i find the vanilla in the stick to be the right smellflavor but i dont like the texture and it doesnt last like the original on your lips thank you i have tube all over my house and everywhere i go if not i have to stop and buy some best product out there,1
